ORDER	ITEM_NUMBER	ITEM_DESCRIPTION	LOT_NUMBER	REC_DATE	USED_DATE	VARIETY	BRIX	DECAY_JC	TGRAD	USAGE
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	172747              	20111208	20120107	FUJI           	13.400000	1.000000	JC             	-1790.000000
1014291   	75000042       	APPLE/CAMEO/JUICE/CONV        	169005              	20111116	20120106	CAM            	12.700000	1.000000	JC             	-24653.000000
1014291   	75000042       	APPLE/CAMEO/JUICE/CONV        	170374              	20120105	20120108	CAM            	12.500000	1.000000	JC             	-55240.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	166801              	20120106	20120107	GALA           	11.600000	1.000000	JC             	-3437.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	166807              	20120106	20120106	GALA           	12.600000	1.000000	JC             	-69040.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	166822              	20120106	20120107	GALA           	12.100000	1.000000	JC             	-60760.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	167987              	20111102	20120106	GALA           	13.300000	1.000000	JC             	-1827.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170014              	20111219	20120107	GALA           	13.000000	1.000000	JC             	-62450.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170061              	20111220	20120107	GALA           	12.100000	1.000000	JC             	-57224.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170121              	20111222	20120108	GALA           	11.900000	1.000000	JC             	-40813.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170131              	20111222	20120106	GALA           	13.500000	1.000000	JC             	-20068.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170140              	20111222	20120106	GALA           	11.700000	1.000000	JC             	-926.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170169              	20111223	20120106	GALA           	13.100000	1.000000	JC             	-8091.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170308              	20120104	20120106	GALA           	12.600000	1.000000	JC             	-65010.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170368              	20120105	20120105	GALA           	12.400000	1.000000	JC             	-66380.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	170391              	20120106	20120107	GALA           	13.300000	1.000000	JC             	-63920.000000
1014291   	75000025       	APPLE/GALA/JUICE/CONV         	172748              	20111208	20120107	GALA           	12.000000	1.000000	JC             	-25959.000000
1014291   	75000023       	APPLE/GALA/PEELER/CONV        	169244              	20111229	20120108	GALA           	12.800000	NULL	SP2            	-4867.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	166811              	20120106	20120107	GS             	10.100000	1.000000	JC             	-12546.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	169815              	20111212	20120107	GS             	13.100000	1.000000	JC             	-26126.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170027              	20111219	20120106	GS             	10.500000	1.000000	JC             	-17264.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170044              	20111220	20120105	GS             	10.700000	1.000000	JC             	-6021.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170048              	20111220	20120105	GS             	11.200000	1.000000	JC             	-10925.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170106              	20111221	20120106	GS             	13.200000	0	JC             	-19994.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170113              	20111222	20120107	GS             	10.700000	1.000000	JC             	-8381.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170133              	20111222	20120105	GS             	12.500000	0	JC             	-46864.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170389              	20120106	20120107	GS             	10.400000	1.000000	JC             	-8641.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170395              	20120106	20120107	GS             	10.200000	1.000000	JC             	-55661.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	170398              	20120106	20120107	GS             	10.800000	1.000000	JC             	-17436.000000
1014291   	75000013       	APPLE/GRANNY/JUICE/CONV       	172744              	20111208	20120107	GS             	10.600000	1.000000	JC             	-6266.000000
1014291   	75000048       	APPLE/PINK LADY/JUICE/CONV    	170135              	20111222	20120105	PINK           	12.800000	0	JC             	-2466.000000
1014291   	75000048       	APPLE/PINK LADY/JUICE/CONV    	170166              	20111223	20120106	PINK           	11.700000	0	JC             	-4489.000000
1014291   	75000048       	APPLE/PINK LADY/JUICE/CONV    	170166              	20111223	20120106	PINK           	11.700000	0	JC             	-3591.000000
1014305   	75000090       	APPLE/MIXED/JUICE/CONV        	166870              	20120110	20120110	MIXED AP       	11.300000	1.000000	JC             	-75120.000000
1014305   	75000052       	APPLE/ROME/JUICE/CONV         	166859              	20120110	20120110	ROME           	11.200000	1.000000	JC             	-2465.000000
1014305   	75000006       	APPLE/GOLD/JUICE/CONV         	166815              	20120106	20120110	GOLD           	12.500000	1.000000	JC             	-57900.000000
1014305   	75000006       	APPLE/GOLD/JUICE/CONV         	166874              	20120110	20120110	GOLD           	11.500000	1.000000	JC             	-43867.000000
1014305   	75000006       	APPLE/GOLD/JUICE/CONV         	170152              	20111223	20120110	GOLD           	12.700000	1.000000	JC             	-36277.000000
1014305   	75000002       	APPLE/RED/JUICE/CONV          	166833              	20120109	20120110	RED            	11.600000	1.000000	JC             	-35539.000000
1014305   	75000002       	APPLE/RED/JUICE/CONV          	166834              	20120109	20120110	RED            	12.100000	1.000000	JC             	-60120.000000
1014305   	75000002       	APPLE/RED/JUICE/CONV          	166861              	20120110	20120110	RED            	11.600000	1.000000	JC             	-68120.000000
1014305   	75000002       	APPLE/RED/JUICE/CONV          	166869              	20120110	20120110	RED            	10.800000	1.000000	JC             	-68200.000000
1014305   	75000002       	APPLE/RED/JUICE/CONV          	170390              	20120106	20120110	RED            	12.400000	1.000000	JC             	-20739.000000
1014305   	75000018       	APPLE/FUJI/JUICE/CONV         	166875              	20120110	20120110	FUJI           	14.400000	1.000000	JC             	-10267.000000
1014305   	75000025       	APPLE/GALA/JUICE/CONV         	166876              	20120110	20120110	GALA           	11.600000	1.000000	JC             	-7466.000000
1014305   	75000025       	APPLE/GALA/JUICE/CONV         	166892              	20120110	20120110	GALA           	12.400000	1.000000	JC             	-58679.000000
1014305   	75000025       	APPLE/GALA/JUICE/CONV         	170388              	20120106	20120110	GALA           	13.100000	1.000000	JC             	-29380.000000
1014305   	75000013       	APPLE/GRANNY/JUICE/CONV       	166825              	20120109	20120110	GS             	10.600000	0	JC             	-61460.000000
1014305   	75000013       	APPLE/GRANNY/JUICE/CONV       	166837              	20120109	20120110	GS             	13.000000	1.000000	JC             	-55700.000000
1014399   	75000004       	APPLE/GOLD/PEELER/CONV        	167037              	20120117	20120116	GOLD           	13.200000	NULL	SP2            	-25575.000000
1014399   	75000052       	APPLE/ROME/JUICE/CONV         	169836              	20111213	20120118	ROME           	11.200000	0	JC             	-19306.000000
1014399   	75000006       	APPLE/GOLD/JUICE/CONV         	166990              	20120113	20120116	GOLD           	12.600000	1.000000	JC             	-11546.000000
1014399   	75000006       	APPLE/GOLD/JUICE/CONV         	166992              	20120113	20120117	GOLD           	12.300000	1.000000	JC             	-60540.000000
1014399   	75000006       	APPLE/GOLD/JUICE/CONV         	167021              	20120117	20120117	GOLD           	11.900000	1.000000	JC             	-67040.000000
1014399   	75000006       	APPLE/GOLD/JUICE/CONV         	167049              	20120117	20120117	GOLD           	0	0	               	-66640.000000
1014399   	75000006       	APPLE/GOLD/JUICE/CONV         	167072              	20120119	20120119	GOLD           	11.300000	1.000000	JC             	-67280.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166817              	20120106	20120118	RED            	12.400000	1.000000	JC             	-61360.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166873              	20120110	20120118	RED            	11.600000	1.000000	JC             	-58700.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166881              	20120110	20120117	RED            	11.000000	1.000000	JC             	-31980.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166881              	20120110	20120118	RED            	11.000000	1.000000	JC             	-21320.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166895              	20120111	20120119	RED            	11.200000	1.000000	JC             	62372.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166895              	20120111	20120119	RED            	11.200000	1.000000	JC             	-62372.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166944              	20120112	20120118	RED            	10.600000	1.000000	JC             	-28700.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166945              	20120112	20120117	RED            	11.800000	1.000000	JC             	-63160.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166961              	20120112	20120118	RED            	12.000000	1.000000	JC             	-13800.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166964              	20120112	20120118	RED            	11.800000	1.000000	JC             	-27480.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166966              	20120112	20120118	RED            	12.100000	1.000000	JC             	-59470.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166976              	20120113	20120118	RED            	11.200000	1.000000	JC             	-64400.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166984              	20120113	20120117	RED            	12.200000	1.000000	JC             	-58360.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166985              	20120113	20120118	RED            	12.100000	1.000000	JC             	-27540.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166989              	20120113	20120116	RED            	12.600000	1.000000	JC             	-69274.000000
1014399   	75000002       	APPLE/RED/JUICE/CONV          	166993              	20120113	20120118	RED            	12.700000	1.000000	JC             	-57330.000000
